set,claim,variant,label,statement,layer,p_true,truth_coord,step
facts,cities,affirmative,0,The city of Changchun is in Germany.,32,0.0011519130165923927,-2.2714271743234224,8
facts,facts,affirmative,0,The human body does not need water to survive.,32,0.0006250927516631702,-2.4884035443273254,8
facts,cities,affirmative,0,The city of Turin is in China.,32,0.0009648328967205749,-2.3470490018217536,8
facts,facts,affirmative,0,The largest flower in the world is the daisy.,32,0.0012709787748052942,-2.2402009023378713,8
facts,cities,affirmative,0,The city of Borivli is in Ukraine.,32,0.008542943452848397,-1.5171188847240715,8
facts,cities,affirmative,0,The city of Durban is in Ukraine.,32,0.00045894928057505283,-2.6266539912401785,8
facts,cities,affirmative,0,The city of Ulsan is in South Africa.,32,0.0010775315468118437,-2.300914599956507,8
facts,facts,affirmative,0,The largest land animal in the world is the whale.,32,0.0018398106141959197,-2.0927608287792574,8
facts,facts,affirmative,0,Humans have no basic senses.,32,0.4300638928859808,0.17919934579824487,8
facts,facts,affirmative,0,The largest bird in the world is the penguin.,32,0.017694936025157308,-1.2321540918696114,8
facts,facts,affirmative,0,The Grand Canyon is located in Europe.,32,0.000459509686106539,-2.6238975480735256,8
facts,element_symb,affirmative,0,Francium has the symbol Tl.,32,0.0006701453743614184,-2.4732651775164656,8
facts,cities,affirmative,0,The city of Lu'an is in Turkey.,32,0.0036096495283658445,-1.843872012179388,8
facts,cities,affirmative,0,The city of Voronezh is in Romania.,32,0.0011499767569784784,-2.279370212408662,8
facts,sp_en_trans,affirmative,0,The Spanish word 'padre' means 'special'.,32,0.003508320718580548,-1.8589832778982096,8
facts,cities,affirmative,0,The city of Maturin is in Saudi Arabia.,32,0.002452909301618027,-1.9848827063200536,8
facts,element_symb,affirmative,0,Argon has the symbol Co.,32,0.0003317624585768868,-2.739754363947017,8
facts,cities,affirmative,0,The city of Bobo-Dioulasso is in China.,32,0.0006100168127426787,-2.5103331322776996,8
facts,cities,affirmative,0,The city of Mumbai is in China.,32,0.000611417375383715,-2.514189720835345,8
facts,cities,affirmative,0,The city of Mombasa is in India.,32,0.0009275941670559653,-2.3586345209715547,8
facts,cities,affirmative,0,The city of Karaj is in India.,32,0.001178329353834065,-2.2668012595996645,8
facts,sp_en_trans,affirmative,0,The Spanish word 'opuesta' means 'dress'.,32,0.00918415713092643,-1.4960640928731512,8
facts,element_symb,affirmative,0,Indium has the symbol As.,32,0.0015330956910725004,-2.158289802589678,8
facts,inventors,affirmative,0,Hans Oersted lived in the U.S.,32,0.5793723998002013,0.4060703930908345,8
facts,sp_en_trans,affirmative,0,The Spanish word 'temperatura' means 'hand'.,32,0.009787325729808862,-1.4726327326442612,8
facts,inventors,affirmative,0,George Eastman lived in the U.K.,32,0.08988683854653531,-0.5959509993958129,8
facts,element_symb,affirmative,0,Tin has the symbol Be.,32,0.0004188895624321296,-2.652813080353234,8
facts,inventors,affirmative,0,Blaise Pascal lived in Poland/France.,32,0.6248399743577332,0.4671812737156158,8
facts,cities,affirmative,0,The city of Bien Hoa is in South Korea.,32,0.0006859095318166384,-2.4750138609711048,8
facts,facts,affirmative,0,The sun rises in the west.,32,0.010620992525183974,-1.428801906329972,8
facts,cities,affirmative,0,The city of Agadir is in Bangladesh.,32,0.001089928396909199,-2.298533357390795,8
facts,cities,affirmative,0,The city of Changwon is in Indonesia.,32,0.0012738329455267829,-2.2359582153159017,8
facts,cities,affirmative,0,The city of Vijayawada is in Nigeria.,32,0.00075732674723208,-2.434865776817235,8
facts,cities,affirmative,0,The city of San Pedro Sula is in India.,32,0.0008648114027618734,-2.381945990432832,8
facts,sp_en_trans,affirmative,0,The Spanish word 'dientes' means 'hope'.,32,0.003381548379917497,-1.8751879406490142,8
facts,cities,affirmative,0,The city of Nyala is in Mozambique.,32,0.568327858555577,0.38684952948045986,8
facts,cities,affirmative,0,The city of Dandong is in Niger.,32,0.004308356918945635,-1.7754460436772947,8
facts,cities,affirmative,0,The city of Astrakhan is in India.,32,0.0019361225949322896,-2.0790267366587427,8
facts,sp_en_trans,affirmative,0,The Spanish word 'anguila' means 'south'.,32,0.07938242573148344,-0.6488406227867854,8
facts,sp_en_trans,affirmative,0,The Spanish word 'mano' means 'too'.,32,0.01669733154527585,-1.2613637006988996,8
facts,element_symb,affirmative,0,Gadolinium has the symbol Hg.,32,0.0021359513593926485,-2.0351980504399796,8
facts,facts,affirmative,0,The respiratory system prevents the exchange of gases between the body and the environment.,32,0.0001960027185498391,-2.9421715957489813,8
facts,cities,affirmative,0,The city of Oyo is in China.,32,0.002676812327987669,-1.9540359877814926,8
facts,cities,affirmative,0,The city of Rourkela is in Brazil.,32,0.0017783074027154986,-2.1101703740769944,8
facts,inventors,affirmative,0,John Walker lived in the U.S.,32,0.6746424750584727,0.5639541918630733,8
facts,inventors,affirmative,0,Ernest Swinton lived in the U.S.,32,0.8415500515272547,0.9117684974699909,8
facts,inventors,affirmative,0,Charles Cros lived in the U.S.,32,0.7493709075860329,0.6912193022787254,8
facts,facts,affirmative,0,The fastest land animal in the world is the snail.,32,0.0011301099546959905,-2.298044108389552,8
facts,inventors,affirmative,1,Thomas Edison lived in the U.S.,32,0.738828615983716,0.6897417272254536,8
facts,facts,affirmative,1,"The speed of light is approximately 299,792,458 meters per second.",32,0.9378656051415648,1.303396888952518,8
facts,cities,affirmative,1,The city of Novokuznetsk is in Russia.,32,0.9809830497350023,1.7726276691185974,8
facts,inventors,affirmative,1,Dr. Robert Gallo lived in the U.S.,32,0.7640566149519278,0.7381853277123458,8
facts,inventors,affirmative,1,Emile Berliner lived in Germany/the U.S.,32,0.527656137050578,0.32795552638691916,8
facts,facts,affirmative,1,"The pH scale measures the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",32,0.9707691303793728,1.6241940788490379,8
facts,sp_en_trans,affirmative,1,The Spanish word 'nuevo' means 'new'.,32,0.9676915852693427,1.5575761156621413,8
facts,inventors,affirmative,1,Carl Wilhelm Siemens lived in Germany.,32,0.9032580330530255,1.1188060709343794,8
facts,cities,affirmative,1,The city of Anshun is in China.,32,0.9513691427476285,1.4085884767152241,8
facts,facts,affirmative,1,The first animal to orbit Earth was a dog named Laika.,32,0.9870864092727477,1.911999067114334,8
facts,cities,affirmative,1,The city of Rui'an is in China.,32,0.9468528805197599,1.3752566069331058,8
facts,cities,affirmative,1,The city of Bhubaneswar is in India.,32,0.9754844739203765,1.681027569654181,8
facts,cities,affirmative,1,The city of Zaria is in Nigeria.,32,0.9771933506201669,1.7067888516202956,8
facts,element_symb,affirmative,1,Rubidium has the symbol Rb.,32,0.9228292650659397,1.2168346826946297,8
facts,cities,affirmative,1,The city of Managua is in Nicaragua.,32,0.9700100980779621,1.6008049689006207,8
facts,inventors,affirmative,1,Ralph H. Baer lived in the U.S.,32,0.8058544709947991,0.8267858318724917,8
facts,cities,affirmative,1,The city of Neijiang is in China.,32,0.9276967521566497,1.2531683893549483,8
facts,cities,affirmative,1,The city of Durban is in South Africa.,32,0.9674920421684181,1.5641968001717093,8
facts,inventors,affirmative,1,Felix Hoffmann lived in Germany.,32,0.9551182367406261,1.425964816397189,8
facts,cities,affirmative,1,The city of Maturin is in Venezuela.,32,0.9700900982026174,1.5990360542295436,8
facts,cities,affirmative,1,The city of Shanghai is in China.,32,0.7834540345344733,0.7838496918295695,8
facts,cities,affirmative,1,The city of Ar Raqqah is in Syria.,32,0.9870131809020416,1.9211975359069426,8
facts,cities,affirmative,1,The city of Daejeon is in South Korea.,32,0.9865541901387327,1.902854691504155,8
facts,cities,affirmative,1,The city of Fortaleza is in Brazil.,32,0.9724100418910461,1.631304960124758,8
facts,cities,affirmative,1,The city of Mombasa is in Kenya.,32,0.9625006059845685,1.5110455880724474,8
facts,element_symb,affirmative,1,Gallium has the symbol Ga.,32,0.905246427547029,1.1320203193228628,8
facts,facts,affirmative,1,"Jupiter has the Great Red Spot, a giant storm.",32,0.8276346819737909,0.8987709608955398,8
facts,cities,affirmative,1,The city of Tianshui is in China.,32,0.9395562694163455,1.3251603166179389,8
facts,sp_en_trans,affirmative,1,The Spanish word 'antes' means 'before'.,32,0.9719273345190055,1.614808455439917,8
facts,sp_en_trans,affirmative,1,The Spanish word 'problema' means 'problem'.,32,0.9506615304163011,1.3933497247587667,8
facts,inventors,affirmative,1,Alexander Graham Bell lived in Scotland/Canada/the U.S.,32,0.2772705583988683,-0.05533783398090267,8
facts,facts,affirmative,1,The planet Jupiter has the most moons in our solar system.,32,0.9112889094393598,1.177729819057455,8
facts,cities,affirmative,1,The city of Ankara is in Turkey.,32,0.9612905988494175,1.507512608658874,8
facts,facts,affirmative,1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",32,0.9877769554936817,1.9658582539256106,8
facts,inventors,affirmative,1,Hans Lippershey lived in the Netherlands.,32,0.9656714995072618,1.5225571763828594,8
facts,inventors,affirmative,1,David Schwarz lived in Croatia.,32,0.9100699157668869,1.1520702795644846,8
facts,cities,affirmative,1,The city of Konya is in Turkey.,32,0.9766381371232813,1.6975055618748311,8
facts,cities,affirmative,1,The city of Xiangtan is in China.,32,0.9123576148055303,1.1761386403236151,8
facts,facts,affirmative,1,Diamonds are formed from carbon.,32,0.9330238128793067,1.2872535382987018,8
facts,element_symb,affirmative,1,Tin has the symbol Sn.,32,0.933628818910673,1.2817982052612167,8
facts,element_symb,affirmative,1,Carbon has the symbol C.,32,0.9246704731268424,1.2313313662535301,8
facts,cities,affirmative,1,The city of Dombivli is in India.,32,0.9868999026481999,1.9170590732272443,8
facts,cities,affirmative,1,The city of Oyo is in Nigeria.,32,0.973161546453504,1.646325156906824,8
facts,facts,affirmative,1,Fossils are the preserved remains or traces of organisms that lived in the past.,32,0.991685005563584,2.101535495477207,8
facts,facts,affirmative,1,The circulatory system transports nutrients and oxygen throughout the body.,32,0.9904313270165325,2.0386791309667744,8
facts,cities,affirmative,1,The city of Xining is in China.,32,0.872788948402365,1.0243401755004302,8
facts,animal_class,affirmative,1,The goldfish is a fish.,32,0.7827324397443948,0.7909726677843042,8
facts,inventors,affirmative,1,Yvonne Brill lived in Canada.,32,0.8147697478751927,0.8357708711342055,8
facts,facts,affirmative,1,The human brain is the control center for the body's functions and emotions.,32,0.9924684557772683,2.1550203205633545,8
facts,cities,affirmative,1,The city of Al Basrah al Qadimah is in Iraq.,32,0.9850368145717611,1.8654551627396132,8
facts,facts,affirmative,1,The respiratory system allows for the exchange of gases between the body and the environment.,32,0.9833531277071236,1.8359859276301576,8
facts,cities,affirmative,1,The city of Lome is in Togo.,32,0.9550673864374887,1.440760043641928,8
facts,cities,affirmative,1,The city of Madurai is in India.,32,0.9698177091607932,1.5963264160970492,8
facts,cities,affirmative,1,The city of Pingliang is in China.,32,0.9419826280778206,1.3401097074875998,8
facts,cities,affirmative,1,The city of Pimpri is in India.,32,0.982937030628769,1.8098375964060551,8
facts,cities,affirmative,1,The city of Borivli is in India.,32,0.9489028650978192,1.3888165676764639,8
facts,cities,affirmative,1,The city of Thiruvananthapuram is in India.,32,0.985327950452863,1.8754294191199863,8
facts,cities,affirmative,1,The city of Zapopan is in Mexico.,32,0.966856820377814,1.5592759474260665,8
facts,cities,affirmative,1,The city of Kampala is in Uganda.,32,0.9748865045819194,1.6685387493766315,8
facts,animal_class,affirmative,1,The ostrich is a bird.,32,0.9013693328218222,1.1340058595697196,8
facts,sp_en_trans,affirmative,1,The Spanish word 'soldado' means 'soldier'.,32,0.9578931213541155,1.4539677568747826,8
facts,inventors,affirmative,1,Wallace Carothers lived in the U.S.,32,0.7134506412916733,0.644535684910609,8
facts,facts,affirmative,1,The human skin is the body's largest organ.,32,0.988379622515014,1.9757505920154879,8
facts,cities,affirmative,1,The city of Matola is in Mozambique.,32,0.9829053287148637,1.8121331697518568,8
facts,animal_class,affirmative,1,The leopard is a mammal.,32,0.851642176986126,0.9559707106323366,8
facts,animal_class,affirmative,1,The llama is a mammal.,32,0.8518905090858,0.9549084138490009,8
facts,cities,affirmative,1,The city of Makassar is in Indonesia.,32,0.9782725866579438,1.7219403437725824,8
facts,facts,affirmative,1,"Our solar system consists of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",32,0.9957812009289526,2.3638576660929,8
facts,cities,affirmative,1,The city of Addis Ababa is in Ethiopia.,32,0.9757090543395855,1.6830358580759892,8
facts,facts,affirmative,1,Fossils provide evidence of past life on Earth.,32,0.9649931621057233,1.5583002181593906,8
facts,cities,affirmative,1,The city of Orumiyeh is in Iran.,32,0.9695315502489433,1.5955513408343625,8
facts,cities,affirmative,1,The city of Huizhou is in China.,32,0.9257153403246501,1.243531170092977,8
facts,element_symb,affirmative,1,Aluminum has the symbol Al.,32,0.9027371755872327,1.1226132468875871,8
facts,element_symb,affirmative,1,Chlorine has the symbol Cl.,32,0.9187549469258893,1.2007130245842481,8
facts,cities,affirmative,1,The city of Ribeirao Preto is in Brazil.,32,0.9679863925209183,1.570932722126504,8
